,time,text,url,title,content
1241,Wed Sep 29 18:30:24 +0000 2021,RT @ndtvfeed: Navy Talks To Coimbatore Industries On Indigenous Aviation Equipment https://t.co/1TbrmvCLp9 https://t.co/yCEBS0VOZV,https://www.ndtv.com/india-news/navy-talks-to-coimbatore-industries-on-indigenous-aviation-equipment-2558292,Navy Talks To Coimbatore Industries On Indigenous Aviation Equipment,"Keen on ensuring self-reliance in naval aviation equipment through indigenisation of the same, the Indian Navy recently met with local industries from Coimbatore to discuss with them its requirements. In the meeting held on September 27 at Indian Naval Station Agrani, Commodore Yogesh C Pandey, Commodore Superintendent Naval Aircraft Yard (Kochi), and five other naval officers met representatives of the Coimbatore District Small Industries Association (CODISSIA) and other local industries from the city to apprise them about the Navy's requirements, a defence release said. The industry representatives were shown samples of more than 150 equipment for feasibility of ''indigenisation and repairs'', it said. ""The main focus of the interaction was towards identifying indigenisation and repair facilities for Line Replaceable Units (LRU), aircraft and ship's spares, tools and testers, ground support equipment and ground handling equipment.   ""The interaction session elucidated good response from the industry and acted as a platform for the industry to understand Indigenisation requirements of Indian Navy,"" the release said. (This story has not been edited by NDTV staff and is auto-generated from a syndicated feed.)"
1242,Wed Sep 29 18:30:22 +0000 2021,"RT @ndtvfeed: Guharat Cops Spend Days Near Mumbai As Guards, Arrest Man After 12 Years https://t.co/1exfnxyDfE https://t.co/eY1ECy9IrX",https://www.ndtv.com/india-news/ups-wanted-criminal-held-near-mumbai-by-ahmedabad-crime-branch-cops-worked-as-watchmen-for-days-to-nab-him-2558223,"Ahmedabad Cops Spend Days Near Mumbai As Guards, Arrest Man After 12 Years","The Ahmedabad crime branch in Gujarat has caught Manish Singh, a notorious criminal, and member of Uttar Pradesh's dreaded Subhash Singh Thakur gang, on the run for the last 12 years, officials said Wednesday. Based on a tip-off about Singh's location, members of the Ahmedabad crime branch team stayed in Vasai near Mumbai for nearly a month and kept a close watch on his movements. The police personnel even worked as watchmen and cleaners at a residential society in three shifts, a release by the crime branch said. Singh, 37, was finally caught on Tuesday and brought to Ahmedabad today, it said. Singh - a ""most wanted"" criminal in Uttar Pradesh - carried a ₹ 50,000 bounty on his head. A native of UP's Varanasi, Singh was on the run and kept evading arrest ever since he escaped from the UP police's custody in 2009, it added. He is wanted in nearly 20 cases in different states, including 15 in UP and three in Gujarat. He was charged for serious offences, like murder, attempt to murder and under the Arms Act for providing firearms to other criminals. In 2014, three FIRs related to murder, criminal conspiracy, and under the Arms Act were registered against Singh in Gujarat. The most sensational case was related to the murder of two persons inside the office of a petrol pump in Gujarat. Bharatsinh Vala and Ranchhod Patel were shot dead by three persons over some old enmity. The police were looking for Singh after investigation revealed that he had provided revolvers and pistols to the three accused in the case, who were arrested by the police at that time.   Singh committed his first criminal offence in 2007 when he fired nearly 12 rounds on a person in Varanasi to establish his dominance. He came under the UP police's lens after the murder of businessman RK Singh. It was alleged that Manish Singh took the contract to kill the businessman from his business rivals, said the release. After his escape in 2009, Singh went to Mumbai and allegedly threatened a bar owner for money. When the bar owner Krishna Shetty refused, Singh and other members of the Subhash Singh Thakur gang fired on Shetty. Singh is wanted in that case too, the release said."
1243,Wed Sep 29 18:30:21 +0000 2021,RT @ndtvfeed: Legislation In US Senate Seeks Report On Pak Role In Taliban Offensive https://t.co/Y6DygHcgSQ https://t.co/YqgDNLTYcb,https://www.ndtv.com/india-news/legislation-in-us-senate-seeks-report-on-pak-role-in-taliban-offensive-2558272,Legislation In US Senate Seeks Report On Pak Role In Taliban Offensive,"A legislation has been introduced in the US Senate seeking a report from the Secretary of State about his assessment of Pakistan's role in the Taliban offensive that led to the toppling of the US-backed Afghan government and its support for Taliban offensive in Panjshir Valley, prompting Islamabad to term the move as ""unwarranted"". Twenty-two Republican senators on Tuesday introduced the legislation in the Senate to impose sanctions on the Taliban in Afghanistan and on all the foreign governments that support the hardline Islamic group that seized power in Kabul. The ''Afghanistan Counterterrorism, Oversight and Accountability Act'' also seeks a report from the Secretary of State about his assessment of Pakistan's role in supporting the Taliban from 2001-2020, in the offensive that led to the toppling of the Government of Afghanistan and looking into the Pakistan support for Taliban offensive against Panjshir Valley and Afghan resistance. Today, Pakistan said that the reference made towards the country in the legislation introduced in the US congress was ""unwarranted"". In response to media queries about the draft bill introduced by US Senators, the Foreign Office said in Islamabad that the draft legislation seems to be a reaction to the debate that is underway in Washington both in the media and on Capitol Hill to reflect on and examine the circumstances leading to the US withdrawal from Afghanistan. ""The legislation includes references to Pakistan that are completely unwarranted. We find all such references inconsistent with the spirit of Pakistan-US cooperation on Afghanistan since 2001, including facilitation of the Afghan peace process and during the recent evacuations of American and other nationals from Afghanistan,"" the Foreign Office said in a statement. It said Pakistan consistently maintained that there was no military solution to the conflict in Afghanistan and a coercive approach would not work, adding that the only way to achieve long-term sustainable peace in Afghanistan was through engagement and dialogue. Moreover, sustained security cooperation between Pakistan and the United States would remain critical in dealing with any future terrorist threat in the region, said the Pakistan Foreign Office. It went to declare the proposed legislative measures as ""uncalled for and counterproductive"". The Taliban swept across Afghanistan last month, seizing control of almost all key towns and cities in the backdrop of withdrawal of the US forces that began on May 1. On August 15, the capital city of Kabul fell to the insurgents. The Taliban claimed victory over opposition forces in the last holdout province of Panjshir on September 6, completing their takeover of Afghanistan three weeks after capturing Kabul.     (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1244,Wed Sep 29 18:30:19 +0000 2021,RT @ndtvfeed: Get Sputnik Vaccine: Russia's Vladimir Putin To Turkish President https://t.co/aBzumMxOo7 https://t.co/eFjawlC8H2,https://www.ndtv.com/world-news/next-time-you-get-vaccinated-again-use-sputnik-vladimir-putin-to-turkish-president-2558270,"""Next Time You Get Vaccinated Again (Use) Sputnik"": Vladimir Putin To Turkish President","President Vladimir Putin told Recep Tayyip Erdogan on Wednesday he should use Russia's Sputnik for his next booster jab and boasted of high antibody levels as he hosted the Turkish leader for talks. In a warm exchange after three hours of talks at Putin's residence in the resort city of Sochi, Putin said he had recently spent an entire day with an infected aide but had not contracted the coronavirus. ""I have high levels of antibodies, thank God I got lucky,"" Putin told Erdogan in his palm tree-lined residence. ""So next time you get vaccinated again (use) Sputnik,"" Putin said in remarks broadcast on state television. Erdogan said he had already had a Pfizer booster jab and had an antibody level of 1,100. ""Next time then,"" Putin replied. Erdogan said nothing and just laughed. Earlier this month the 68-year-old Kremlin chief spent two weeks in self-isolation after dozens of cases were detected in his inner circle. On Wednesday, Russia recorded 857 new coronavirus fatalities, its highest coronavirus deaths for a second day running, as infections rise driven by the Delta variant and slow vaccination rates. The new figure brought the country's total deaths from Covid-19 to 206,388 -- the highest in Europe. Authorities have been accused of downplaying the severity of the outbreak. Several Russian vaccines including Sputnik have been available for months, but authorities have struggled to inoculate a vaccine-sceptic population.   As of Wednesday, just under 30 percent of the Russian population had been fully vaccinated, according to the Gogov website, which tallies Covid data from the regions. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1245,Wed Sep 29 18:30:17 +0000 2021,"RT @ndtvfeed: Congress Manifesto For UP Polls To Flag Issues Of Noida Farmers, Homebuyers https://t.co/uf1KTFEhI0 https://t.co/hkgMthJCvF",https://www.ndtv.com/noida-news/congress-manifesto-for-up-polls-to-flag-issues-of-noida-farmers-homebuyers-2558262,"Congress Manifesto For UP Polls To Flag Issues Of Noida Farmers, Homebuyers","Congress general secretary Priyanka Gandhi Vadra has assured that issues of farmers and homebuyers here will be included in the manifesto for Uttar Pradesh Assembly polls, party office-bearers said here today. Farmers from villages in Noida and Greater Noida have been protesting for a long time over various demands, including hiked compensation for their land, while thousands of homebuyers are suffering due to a delay of several years in getting possession of their flats, they said. The deputy chief of the party's social media unit in the state, Pankhuri Pathak, and leader Anil Yadav in Lucknow met Ms Gandhi Vadra, who is on a five-day tour of Uttar Pradesh. ""Various issues concerning Noida were discussed during the meeting and we apprised them of the problems of the residents here. These include the continued protest by farmers and the homebuyers as well,"" Ms Pathak said. ""Priyankaji has assured that all these issues would be taken up by the party in the coming days for their resolution. She also said these issues would be included in the Congress manifesto for the upcoming polls,"" she added. Mr Yadav said during the meeting, the party general secretary also raised concern over the growing unemployment, poor law and order situation and women safety issues in the state. ""She has instructed party workers in Noida to keep raising these issues, particularly concerning unemployment and safety of women,"" he said.     (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1246,Wed Sep 29 18:30:14 +0000 2021,"RT @ndtvfeed: India, Australia Sign Terms Of Reference For Navy Talks https://t.co/vGGSJdZKM4 https://t.co/fFMq77YWr7",https://www.ndtv.com/india-news/india-australia-sign-terms-of-reference-for-navy-talks-2558255,"India, Australia Sign Terms Of Reference For Navy Talks","Indian and the Royal Australian Navy on Wednesday signed a ''Terms of Reference for the conduct of Navy-to-Navy talks between the two countries. This comes in the light of the ""Joint Guidance for the India-Australia Navy to Navy Relationship"" document signed by the Chiefs of the two navies on August 18 this year. An official release stated the signing of the ''Terms of Reference'' ceremony was held virtually between Rear Admiral Jaswinder Singh, ACNS (FCI), Indian Navy and Rear Admiral Christopher Smith, DCNS, Royal Australian Navy. The ""Joint Guidance"" document sets the Navy to Navy Talks as the ""Principal"" medium for guiding the bilateral relationship. The release stated that ''Comprehensive Strategic Partnership'', Mutual Logistics Support Agreement, the conduct of trilateral Maritime Security Workshop and Royal Australian Navy's participation in Exercise Malabar are significant milestones that underline the role played by both Navies in bolstering this relationship in recent times. The document would be pivotal in consolidating the shared commitment to promote peace, security, stability and prosperity in the Indo-Pacific region, the release said. The inaugural Navy-to-Navy talks with Australia was held in 2005. Since then, the two nations and the Navies have continued to grow closer at all levels and with over a decade of bilateral talks, they remain more committed than ever to strengthen and deepen this important Navy to Navy relationship, it added.     (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1247,Wed Sep 29 18:30:12 +0000 2021,RT @ndtvfeed: Shiv Sena To Contest 22 Seats In 2022 Goa Assembly Polls: Sanjay Raut https://t.co/osVhH5Lenb https://t.co/rChvlhZvnO,https://www.ndtv.com/india-news/shiv-sena-to-contest-22-seats-in-next-years-goa-assembly-polls-raut-2558138,Shiv Sena To Contest 22 Seats In 2022 Goa Assembly Polls: Sanjay Raut,"The Shiv Sena will field candidates from 22 seats in the Goa Assembly elections due in February next year, party leader Sanjay Raut said Wednesday. He was talking to reporters upon his arrival at the Dabolim airport in Goa, where he was given a warm welcome by local Shiv Sena leaders and functionaries led by the party's state unit chief Jitest Kamat. Sanjay Raut's visit to the state is aimed at taking stock of the party's preparedness for the upcoming polls. ""Goa and Maharashtra share an emotional relationship. The way Sena is ruling Maharashtra, it will rule Goa as well,"" the party's Rajya Sabha member said, adding, the Shiv Sena will contest 22 seats in the Goa Assembly election. At present, the Sena does not have even a single legislator in the 40-member House in Goa. The party had fought the 2017 election in alliance with other political outfits, like the Maharashtrawadi Gomantak Party (MGP), but failed to win a seat. The Sena had unsuccessfully fielded candidates from three seats. The Congress had won the highest number of seats - 17, restricting the BJP to 13 in the last polls. However, surprising the Congress, the BJP allied with regional parties and formed a government under the leadership of senior leader Manohar Parrikar.   The Aam Aadmi Party (AAP) has already thrown its hat in the ring ahead of the polls, with the party's national convener and Delhi Chief Minister Arvind Kejriwal announcing free power of up to 300 units per month and reserving 80% jobs for locals if his party is voted to power during his recent visit to Panaji. On Saturday, Trinamool Congress (TMC) leader Derek O'Brien had told news agency PTI that the party will be contesting the upcoming Assembly polls in Goa and is in touch with several local leaders."
1248,Wed Sep 29 18:30:11 +0000 2021,RT @ndtvfeed: Princess Diana Honoured With Blue Plaque Outside Her Former London Flat https://t.co/fDodUShkzx https://t.co/3g19NehceW,https://www.ndtv.com/world-news/princess-diana-honoured-with-blue-plaque-outside-her-former-london-flat-2558225,Princess Diana Honoured With Blue Plaque Outside Her Former London Flat,"The late Princess Diana has been honoured with a ""blue plaque"" at her former flat in west London where she lived before she became engaged to British heir-to-the-throne Prince Charles. The plaque is on the building that was her home between 1979 and 1981 - 60 Coleherne Court - a property close to the King's Road in Chelsea. Diana, who died aged 36 in a Paris car crash in 1997, shared the apartment with three friends, including Virginia Clarke, who helped to unveil the plaque at a ceremony on Wednesday. ""Those were happy days for all of us and the flat was always full of laughter,"" Clarke said. ""Diana went off to become so much to so many. It's wonderful that her legacy will be remembered in this way."" Diana described her years at the property as ""the happiest time of her life"", according to Andrew Morton's book Diana, In Her Own Words. London's blue plaque scheme, run by English Heritage, highlights buildings where famous figures from the past lived and worked. Princess Diana's blue plaque reads: ""Lady Diana Spencer later Princess of Wales 1961-1997. Lived here 1979-1981.""   ""Diana had, and still has, a very special place in the hearts of Londoners and we are thrilled to see her blue plaque formally placed as a monument to her work for others,"" said Andrew Boff, chairman of the London Assembly. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1249,Wed Sep 29 16:54:43 +0000 2021,"Mid-Day Meal Scheme Renamed As ‘National Scheme For PM-POSHAN In Schools’ 

Read more: https://t.co/OvSy8P3kA4 https://t.co/cNe0kmzNct",https://www.ndtv.com/education/mid-day-meal-scheme-renamed-national-scheme-for-pm-poshan-in-schools,,
1250,Wed Sep 29 16:52:32 +0000 2021,"Ghulam Nabi Azad Writes To Sonia Gandhi, Seeks Top #Congress Panel Meeting 

Read more: https://t.co/SieNZPkvLp https://t.co/lhWDic4UCP",https://www.ndtv.com/india-news/ghulam-nabi-azad-writes-to-sonia-gandhi-seeks-top-congress-panel-meeting-2558196,"Ghulam Nabi Azad Writes To Sonia Gandhi, Seeks Top Congress Panel Meeting","Amid a fresh crisis in the Punjab Congress, senior leader Ghulam Nabi Azad has written a letter to the party's interim president Sonia Gandhi, asking her to convene a meeting of the Congress Working Committee (CWC) on an urgent basis, sources said today.  ""Senior Congress leader Ghulam Nabi Azad has written a letter to Congress Interim President Sonia Gandhi, asking her to convene an urgent meeting of Congress Working Committee,"" sources close to the development told ANI. Senior leader Kapil Sibal in his press conference today also pointed towards his colleague from the party writing a letter to the leadership. ""I believe that one of my senior colleagues has perhaps written or is about to write to Congress president to immediately convene a Congress Working Committee so that a dialogue can take place as to why we are in this state,"" he said. In a dramatic turn of events that took place in the Punjab Congress yesterday, Navjot Singh Sidhu tendered his resignation from the post of president of the Punjab Pradesh Congress Committee. Following this, a number of resignation letters poured in from the leaders and a minister, who are considered to be supporters of Mr Sidhu. Former Goa chief minister Luizinho Faleiro, who quit the party recently, joined the Trinamool Congress today. After his resignation, he remarked that Congress is fragmented and noted that there is a need to unify the factions of the party spread across the country.     (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1251,Wed Sep 29 16:51:30 +0000 2021,"Captain Says Amit Shah Meet On #FarmLaws Amid Buzz He'll Switch: 10 Facts

Read more: https://t.co/YBlyRTjXNh https://t.co/JWhy7ApOub",https://www.ndtv.com/india-news/amarinder-singh-tweets-after-meeting-amit-shah-urged-him-to-resolve-farmer-crisis-with-repeal-of-laws-2558156,Captain Says Amit Shah Meet On Farm Laws Amid Buzz He'll Switch: 10 Facts,
1252,Wed Sep 29 15:39:21 +0000 2021,"RT @ndtvfeed: Ghulam Nabi Azad Writes To Sonia Gandhi, Seeks Top Congress Panel Meeting https://t.co/3CXhkFD4wW https://t.co/O0gHkJQVgq",https://www.ndtv.com/india-news/ghulam-nabi-azad-writes-to-sonia-gandhi-seeks-top-congress-panel-meeting-2558196,"Ghulam Nabi Azad Writes To Sonia Gandhi, Seeks Top Congress Panel Meeting","Amid a fresh crisis in the Punjab Congress, senior leader Ghulam Nabi Azad has written a letter to the party's interim president Sonia Gandhi, asking her to convene a meeting of the Congress Working Committee (CWC) on an urgent basis, sources said today.  ""Senior Congress leader Ghulam Nabi Azad has written a letter to Congress Interim President Sonia Gandhi, asking her to convene an urgent meeting of Congress Working Committee,"" sources close to the development told ANI. Senior leader Kapil Sibal in his press conference today also pointed towards his colleague from the party writing a letter to the leadership. ""I believe that one of my senior colleagues has perhaps written or is about to write to Congress president to immediately convene a Congress Working Committee so that a dialogue can take place as to why we are in this state,"" he said. In a dramatic turn of events that took place in the Punjab Congress yesterday, Navjot Singh Sidhu tendered his resignation from the post of president of the Punjab Pradesh Congress Committee. Following this, a number of resignation letters poured in from the leaders and a minister, who are considered to be supporters of Mr Sidhu. Former Goa chief minister Luizinho Faleiro, who quit the party recently, joined the Trinamool Congress today. After his resignation, he remarked that Congress is fragmented and noted that there is a need to unify the factions of the party spread across the country.     (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1253,Wed Sep 29 15:39:19 +0000 2021,RT @ndtvfeed: Shivraj Chouhan To Meet PM Modi Tomorrow To Discuss Central Schemes https://t.co/G5d4iwVIlJ https://t.co/AWHUEPwjFT,https://www.ndtv.com/india-news/shivraj-chouhan-to-meet-pm-in-delhi-to-discuss-central-schemes-in-madhya-pradesh-2558189,Shivraj Chouhan To Meet PM In Delhi Over Central Schemes In Madhya Pradesh,"Madhya Pradesh Chief Minister Shivraj Singh Chouhan is scheduled to meet Prime Minister Narendra Mod tomorrow in New Delhi to discuss the various central schemes being implemented in his state. The meeting is set to be held in the afternoon at around 4 pm, sources have said. Discussions will be held on the various developmental activities and welfare measures being carried in Madhya Pradesh, sources said. ""The Chief Minister will update the Prime Minister on the Devaranya scheme and the progress made in the various Central schemes undertaken in the state,"" they said. Madhya Pradesh's Devaranya scheme promotes ayurveda, yoga, naturopathy, unani, siddha, sowa-rigpa and the homoeopathy schools of medicine. It links these to employment, especially in tribal areas. Mr Chouhan is expected to speak to PM Modi about crop yields and diversification, besides new agricultural practices. Another subject likely to be discussed during the meeting is funds for the state's Compensatory Afforestation Management and Planning Authority (CAMPA) and the District Mineral Foundation. CAMPA was set up under a 2009 Supreme Court order following a plea by some NGO about discrepancies in the process of afforestation to compensate for forest land diverted to non-forest activities. DMF are statutory bodies established by state governments to benefit people in mining-affected areas. The Madhya Pradesh Chief Minister is expected to seek PM Modi's guidance in these areas. ""He will also express his gratitude towards the Union government for clearing a medical devices park in Madhya Pradesh,"" sources said. The Centre had last week notified a ₹ 400 crore scheme to promote medical device parks in Himachal Pradesh, Tamil Nadu, Madhya Pradesh and Uttar Pradesh.   ""Mr Chouhan will also thank the Prime Minister for clearing (today) the doubing of the Nimach-Ratlam railway line."" The other schemes he is likely to take up with PM Modi include the bulk drug park, the digital health card, and the many programmes under Suraj Abhiyan."
1254,Wed Sep 29 15:39:15 +0000 2021,"RT @ndtvfeed: Separate Meal Queues For Dalit Students, UP Prinicipal Charged: Cops https://t.co/qj75gT5vAZ https://t.co/V0jG1tdPRs",https://www.ndtv.com/india-news/dalit-students-made-to-queue-up-separately-during-mealtime-principal-booked-2558102,"Separate Midday Meal Queues For Dalit Students, UP Principal Charged: Police","A case was registered against the principal of a government school in Amethi on Wednesday for allegedly queuing up Dalit children separately while the midday meal was being served. The FIR was registered against Kusum Soni, Principal of a primary school, under relevant sections of the SC/ST Atrocities Prevention Act after the matter was reported to District Magistrate (DM) Arun Kumar. The District Magistrate ordered a probe by Basic Siksha Adhikari (BSA) after the incident was reported. The BSA  suspended the principal.   The DM had received a complaint against Kusum Soni for discriminating against children on the basis of their caste during mealtime by making them stand in separate queues. A detailed probe is on in the matter."
1255,Wed Sep 29 15:39:10 +0000 2021,RT @ndtvfeed: Akhilesh Yadav Promises Caste Census In UP If Voted To Power https://t.co/3Ttgu7JMf2 https://t.co/LbC0I2jw6n,https://www.ndtv.com/india-news/akhilesh-yadav-promises-caste-census-in-up-if-voted-to-power-2558065,Akhilesh Yadav Promises Caste Census In UP If Voted To Power,"Samajwadi Party chief Akhilesh Yadav on Wednesday promised to go in for the caste census in Uttar Pradesh if voted to power. He made the promise alleging that the BJP-led central government is fighting shy of conducting it, fearing that the caste census in the country will lead to the backward classes of people demanding their rights and due respect after this. ""The BJP government at the Centre does not want to conduct caste census as it knows that backwards will demand their right and due respect after it. This is the biggest demand of backwards and Dalits,"" Akhilesh Yadav said in a statement. Promising caste census in Uttar Pradesh if his party is voted to power in 2022 assembly polls, Akhilesh Yadav said, ""We will ensure that backwards get their rights."" Alleging that the crime rate in UP has grown exponentially, Akhilesh Yadav said, ""The chief minister lies on the matter of crime and does not have any information on the NCRB data.” “The highest number of crimes against women is committed in UP,” he asserted. He also reiterated his charge that veteran SP leader Azam Khan is being kept in jail in false cases. ""Azam Khan has been kept in jail in fake cases,” he said, adding maximum custodial deaths in the state have occurred during the present BJP regime. “The CM visits his home district Gorakhpur regularly but crime is rising there,” he alleged, adding police beat up a Kanpur businessman, visiting there, to death. “Even saints are not safe in UP where over 40 sadhu and saints have been killed,"" he said. Terming the governance in UP “a complete failure"", Akhilesh said, ""Common men are not heard. The BJP MLAs and MPs have to face the people's opposition in their own areas."" He said the Centre is on a privatisation spree and if everything will be privatised, there will be no need of implementing reservation. On the Covid vaccination drive, he asked, ""Why do the vaccination certificates not carry the photograph of the national flag?"" He said the government should withdraw three farm laws as it would help business houses take away farmers' land.   ""The farmers will teach a lesson to the BJP in the coming assembly polls,"" he predicted. (This story has not been edited by NDTV staff and is auto-generated from a syndicated feed.)"
1256,Wed Sep 29 15:39:06 +0000 2021,"RT @ndtvfeed: ""Birds Threat To Aircraft"": Air Force Flags Delhi Open Dumping Before Event https://t.co/dUb5Y2mK4V https://t.co/XQF72ASdXg",https://www.ndtv.com/india-news/birds-threat-to-aircraft-air-force-flags-delhi-open-dumping-before-event-2558175,"""Birds Threat To Aircraft"": Air Force Flags Delhi Open Dumping Before Event","The Indian Air Force (IAF) requested the citizens of Delhi, Ghaziabad and the neighbouring areas today not to dump eatables or garbage in the open as it attracts birds, which might pose a serious threat to the flying aircraft during their rehearsals starting Friday for the Air Force Day celebrations. The Air Force Day is celebrated on October 8 every year. This year, the air display will begin at 8 am on October 8 when flag-bearing skydivers of the Akash Ganga team will drop out of the AN-32 aircraft in colourful canopies, according to a statement issued by the IAF. ""Birds pose a very serious threat to flying aircraft, especially at low levels. Eatables thrown out in the open attract birds,"" it stated. To ensure the safety of the aircraft, pilots and the people on the ground, the IAF requests all citizens of Delhi, Ghaziabad and its neighbourhood not to dump eatables and garbage in the open, said the statement. If they find any carcasses of dead animals lying in the open, they must report to the nearest air force unit or police station to arrange for its disposal, it mentioned. ""Also, please call/SMS officer in-charge, bird hazard combat team on cell no: 9434378478,"" it noted. Rehearsals for the display will commence from Friday, the IAF said. ""Area over which aircraft will be flying at low levels are Wazirpur bridge-Karwalnagar-Afjalpur-Hindan, Shamli-Jiwana-Chandinagar-Hindan, Hapur-Philkua-Ghaziabad-Hindan,"" it stated. The flypast on October 8 will include heritage aircraft, modern transport aircraft and frontline fighter aircraft, according to the statement. ""The ceremony will conclude at 10.52 am with spellbinding aerobatic display,"" it said.     (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1257,Wed Sep 29 15:39:04 +0000 2021,RT @ndtvfeed: Captain Says Amit Shah Meet Was On Farm Laws Amid Punjab Congress Crisis https://t.co/4TzryJVYpy https://t.co/7mraSOeDAR,https://www.ndtv.com/india-news/amarinder-singh-tweets-after-meeting-amit-shah-urged-him-to-resolve-farmer-crisis-with-repeal-of-laws-2558156,Captain Says Amit Shah Meet On Farm Laws Amid Buzz He'll Switch: 10 Facts,
1258,Wed Sep 29 15:39:03 +0000 2021,"RT @ndtvfeed: Seeking Information On North Korea Tests, Open To Talks: US https://t.co/dSWuT6VCvB https://t.co/6GsKHJZXir",https://www.ndtv.com/world-news/seeking-information-on-north-korea-tests-open-to-talks-us-2558143,"Seeking Information On North Korea Tests, Open To Talks: US","The United States is seeking more information on North Korea's recent testing, including its hypersonic missile test, but remains keen to resume diplomatic talks, a senior U.S. arms control official said on Wednesday. Bonnie Jenkins, U.S. under-secretary for arms control for international security, responding to a question from Reuters, told the Geneva Centre for Security Policy: ""We continue to try to promote diplomacy with North Korea, we want to bring them back to the table.""   The projectile North Korea fired off its east coast on Tuesday was a newly developed hypersonic missile, state news media KCNA reported on Wednesday, the latest in a series of new weapons tested by the reclusive state. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
1259,Wed Sep 29 15:39:00 +0000 2021,RT @ndtvfeed: AI-Powered Tool To Predict Cardiac Risk In Indians More Accurately https://t.co/gOW3yZyI45 https://t.co/lFlNFw6AsZ,https://www.ndtv.com/india-news/ai-powered-tool-to-predict-cardiac-risk-in-indians-more-accurately-2558126,AI-Powered Tool To Predict Cardiac Risk In Indians More Accurately,"An Artificial Intelligence-powered tool to more accurately predict heart disease risk among Indians and recommend modifiable changes to prevent heart attacks has been launched by Apollo Hospitals in partnership with Microsoft.  Dr Prathap C Reddy, Chairman of Apollo Hospitals Group, said tools for physicians to understand the probability of their patients developing heart disease are mostly based on Western data sets and don't take regional risk variations into account. ""This impacts their accuracy when applied in an Indian context. The Apollo AI-powered Cardiovascular Disease Risk tool will change that and put the knowledge and the means to predict and prevent heart disease for Indians in the physician's hands,'' Dr Reddy said. Not just Apollo's doctors, the AICVD risk score tool is being made available to all government and private doctors. ""We are happy to share it with the government for its use on a large scale for the country to reduce the burden of cardiovascular disease in the future,'' said Sangita Reddy, joint managing director of Apollo Hospitals group. Most risk score tools for heart disease take into account information such as blood pressure, diabetes level, dyslipidemia (good and bad fats), smoking history and stress. The tool developed by Apollo Hospitals has also factored in over 20 local parameters. ""For example, chewing tobacco is prevalent only in India and a few other countries such as Malaysia. That has been brought in,"" says Dr Keren Priyadarshini, who looks after Microsoft's healthcare initiatives. Dr J Shiv Kumar, who has headed the effort to develop what he calls an ""atmanirbhar"" tool, said its algorithms are based on 10 years of anonymised data of about 4,00,000 individuals across the country collected by the Apollo Hospitals team. ""We used Microsoft Azure to turn that anonymised data into actionable insights that data scientists and clinicians could use to train machine learning models. The tool has been validated using data from the Maastricht Study, a long-term cohort health study in the Maastricht region and from the Heart+Vascular Center at Maastricht University Medical Center, Netherlands, '' Dr Kumar said. ""The accuracy in predicting disease over 10 years could be to the extent of nearly 90 per cent,'' he added. There are three risk categories -- high, moderate and minimal. The tool also gives insights on risk contributors that can be modified to improve the score. ""If you are in the high-risk category, you could repeat the risk score assessment every 3-6 months to know if the changes you have made have helped you progress or you have regressed,'' Dr Kumar explained. ""You can get your risk assessment done by paying ₹ 200 at Apollo, elsewhere too, the doctor's charges may be added, but we are sharing with them free of cost. They can access it by sending details to infoaicvd@apollohospitals.com,'' Ms Reddy said. Dr Prathap Reddy thanked the Prime Minister for the recently-announced Digital Health Mission and said the nation's economy is intricately linked to the health of the people. Non-communicable diseases are estimated to account for an economic burden of 5% to 10% of GDP and cardiovascular disease tops the list, Dr Reddy said. ""Indians are genetically more predisposed and vulnerable to heart disease; India is the diabetes capital of the world. Though non-modifiable factors cannot be controlled, risk can be reduced by working on modifiable risk factors,"" said Dr Kumar. Prof Rishi Sethi of Lucknow's King George Medical University said that a retrospective study on 1300 -1400 patients under 40, who suffered acute heart disease, showed that applying the AI-powered tool's risk score would have given much greater accuracy in predicting disease than any existing tool.   Cardiovascular diseases are the leading cause of death not just in the Asia Pacific, but across the globe, except in Africa, said Dr Azhar Ali, managing partner of Forth Medical Group, Scotland. He added that the advantage of the new tool was that it could be adapted for any population as per local risk factors. "
