,time,text,url,retweet_count,favorite_count,title,content
651,Fri Oct 08 05:08:18 +0000 2021,US calls for 'imminent' return to Vienna nuclear talks with Iran https://t.co/FsePZ76KjW,https://www.republicworld.com/world-news/us-news/us-calls-for-imminent-return-to-vienna-nuclear-talks-with-iran.html,1.0,21.0,'Process can't go on indefinitely': US Calls For 'imminent' Return To Vienna Nuclear Talks With Iran,"The US has called for an “imminent” return to the Vienna talks to revive a nuclear deal with Iran, which has been in a deadlock since June. Addressing media reporters in Washington, State Department Spokesperson Ned Price asserted that revival of negotiations was necessary as the process could not go on indefinitely. Earlier this week, Tehran also hinted that the talks could revive as soon as next month.  The negotiations on the Joint Comprehensive Plan of Action (JCPOA) deal has been in hiatus since June with both sides demanding the other to return to compliance first. On Thursday, Price said that the resumption of the negotiations was “hinging on Iranians''. Stressing that diplomacy was still the preferred choice, Price said that Washington was willing to continue talks as soon as Tehran expressed its willingness to start negotiations.  The deal, signed in 2015 between Iran and other major world powers, including the United States, France, Britain, China, Russia, and Germany (P5+1), saw Washington lifting economic sanctions against Tehran and in return, the Islamic Republic agreed to bring down its uranium enrichment programme. However, former US President Donald Trump withdrew the US from the pact in 2018, calling the structure of the deal ""rotten"". The Islamic Republic then retaliated by ending its compliance with the deal. As of now, six talks have been held in an attempt to revive the controversial nuclear pact, but despite US President Joe Biden vowing to resume the pact at the earliest, negotiations continue to be in limbo.   (Image: AP)  "
652,Fri Oct 08 05:07:51 +0000 2021,"UP TET 2021 registration begins at https://t.co/81MCY6C2NS, here's how to apply https://t.co/AjFJFtEB7E","http://updeled.gov.in , https://www.republicworld.com/india-news/education/up-tet-2021-registration-begins-at-updeled-dot-gov-dot-in-heres-how-to-apply.html",0.0,12.0,,
653,Fri Oct 08 05:07:36 +0000 2021,US Prez Joe Biden admits calling hospital to make room for 'good friend's wife' https://t.co/baGp5ekfqr,https://www.republicworld.com/world-news/us-news/us-prez-joe-biden-admits-calling-hospital-to-make-room-for-good-friends-wife.html,6.0,12.0,US Prez Joe Biden Admits Calling Hospital To Make Room For 'good Friend's Wife',"US President Joe Biden, while talking about vaccine policies for businesses, in Ilinois, recalled an incident when he personally reached out to a hospital ward in Pennsylvania to fast track a ""good friend's"" wife's request.  The US President wanted to make sure that his kin received immediate care because the ""waiting room was so crowded,"" Fox News reported. Stressing that he ""was not complaining"" and he understood the situation at the jampacked hospitals, President Biden added, ""Things were so backed up they couldn't even get her to be seen initially. So, because I knew this person, I called the desk receiving nurse and asked what the situation was."" Highlighting the overwhelming conditions at COVID-19 wards in state hospitals, Biden said, ""To make a long story short, it took a while because the vast majority of the emergency rooms and docs were occupied taking care of COVID patients."" The situation in American hospitals is under crisis owing to the unprecedented rise in COVID-19 cases for two consecutive months. However, as per the recent Center for Disease Control and Prevention (CDC) bulletin, since Thursday, the country recorded its first decline in COVID-related deaths since September. In a major development, the US displayed a daily decline of 12% in fatalities due to COVID-19. As per the Centers for Disease Control and Prevention (CDC) health bulletin, the seven-day morning average showed that the death count reduced to 1,428 on October 5, from 1,630 on September 21, after two months of rapid enhancement in cases. However, on October 6, the USA recorded 1,25,568 coronavirus cases. On the vaccination front, the US has completed inoculating 18,63,85,751 people. At least, 21,60,12,495 people have received one dose. Meanwhile, the US Health Regulators Food and Drug Administration (FDA) and Centers for Disease Control and Prevention (CDC) have endorsed Pfizer-BioNTech COVID-19 booster shots that will be available for all citizens who have completed six months since their first dose. Additionally, the White House is also looking forward to rolling out vaccination for kids aged 5 to 11 from November 1. Pfizer-BioNTech has sought permission from US regulators to administer their COVID-19 vaccine to children. The US Food and Drug Administration (FDA) has decided to sit for an advisory committee meeting to review phase three clinical data on the children's vaccine. On Thursday, President Biden's top advisor on COVID-19, Dr Anthony Fauci asserted that the declaration to inoculate children ""could come by Halloween."" White House COVID response coordinator Jeff Zients said that the pediatric vaccine should begin by Thanksgiving, adding that vaccinating kids is a ""crucial"" part of America's inoculation campaign"
654,Fri Oct 08 05:06:52 +0000 2021,"Paul Pogba drops major hint on his transfer to Juventus, future at Manchester United https://t.co/gAgg7vSkom",https://www.republicworld.com/sports-news/football-news/paul-pogba-drops-major-hint-on-his-transfer-to-juventus-future-at-manchester-united.html,0.0,13.0,"Paul Pogba Drops Major Hint On His Transfer To Juventus, Future At Manchester United","French footballer Paul Pogba starred in Belgium vs France, UEFA Nationals League semi-final, as France successfully reached the finals of the tournament, to be held on October 11. Meanwhile, after the win, he spoke about his future in his current club, Manchester United while dropping a major hint about a possible return to Juventus. His current contract with the United expires next summer as he will be free to talk to new teams across Europe if United does not secure a deal with him. As reported by the Manchester Evening News, while speaking to the Italian TV channel Mediaset, Pogba said, “I always speak to my former Juventus team-mates, like Paulo [Dybala]. “I'm in Manchester, I've still got a contract there for a year and then we'll see. I want to finish well there in Manchester, then we'll see what happens,” he added. Pogba joined Juventus in 2012, after starting his career as a United junior. He returned to United in 2016 for a staggering £89million fee. However, his second stint at the club has been less eventful as he has scored 38 goals and assisted on 49 occasions while appearing for United in 215 matches. On the other hand, Pogba scored 34 goals and assisted 40 times, while appearing for Juventus in 178 matches during his time at the club. He helped Juventus to win four Serie A titles in a row from 2012 to 2016. However, he has started the 2021-22 season for United strongly, having assisted seven goals for the team in six Premier League matches.  Meanwhile, on the UEFA Nations League match front, France won their semi-final match against Belgium 3-2 after making a comeback in the match. Yannick Carrasco opened the scoresheet in the match by scoring a goal at the 37th minute of the match. Chelsea star Romelu Lukaku added to Belgium’s tally by scoring another goal at the 40th minute. Lagging behind by 0-2 in half-time, Karim Benzema scored the opening goal for France at the 62nd minute, before they were awarded a penalty shot at the 69th minute. PSG star Kylian Mbappe successfully scored the penalty goal and France won the match, courtesy of Theo Hernandez’s goal at the 90th minute of the game. Paul Pogba along with his United teammates Raphael Varane and Anthony Martial will now play the UEFA Nations League final for France against Spain on October 11."
655,Fri Oct 08 05:04:43 +0000 2021,T20 World Cup: ICC allows close family members to stay in Bio-Bubble with players https://t.co/9n0OcRI1HX,https://www.republicworld.com/sports-news/cricket-news/t20-world-cup-icc-allows-close-family-members-to-stay-in-bio-bubble-with-players.html,2.0,17.0,T20 World Cup: ICC Allows Close Family Members To Stay In Bio-Bubble With Players,"After the ICC T20 World Cup was pushed back by a year in 2020 due to a global pandemic, the tournament is all set to take begin in a couple of days time. The International Cricket Council (ICC) is leaving no stone unturned to ensure that the T20 World Cup goes smoothly. The biggest hurdle for ICC while holding the T20 World Cup would be to ensure that tournament is COVID free and they are taking all precautionary measures to deal with the issue. The ICC is looking to have close family accompany players and also be in the same T20 World Cup bio bubble, while fans will be kept away from taking selfies with the players. Alex Marshall, Head of Integrity, ICC during the briefing said, Marshall in the briefing also mentioned that players will be allowed to walk out of the hotel rooms, but with an eye on COVID-19 guidelines. He said “Yes, so we think it’s very important that people get the chance to do other recreation, other sports and see a bit of the country that they’re in and two lovely countries to visit. There are arrangements in place, but it will be controlled and they have to stay in a managed environment. But for example, it will be possible for them to play golf on a golf course, where we have set aside the area for them, and we can keep them separate from other people. So we maintain the managed environment, but we do allow people to do things other than sit in their hotel room,” he pointed. The seventh edition of the ICC Men’s T20 World Cup will be contested in the United Arab Emirates (UAE) and Oman from October 17 to November 14. Team India will begin their ICC T20 World Cup 2021 campaign against arch-rivals Pakistan in Dubai on October 24 and will lock horns in Group 2. The first semi-final will be held in Abu Dhabi on November 10. The second semi-final will be hosted at Dubai on November 11. The ICC T20 World Cup final will take place in Dubai on November 14, Sunday."
656,Fri Oct 08 04:57:47 +0000 2021,"Apple working on project IronHeart, planning to extend functionality of CarPlay https://t.co/5bHm0CUyPO",https://www.republicworld.com/technology-news/mobile/apple-working-on-project-ironheart-planning-to-extend-functionality-of-carplay.html,0.0,16.0,"Apple Working On Project IronHeart, Planning To Extend Functionality Of CarPlay","Apple CarPlay is the go-to driving assistant for all iPhone motorists in the world. It helps in getting the right navigations directions, controlling music, taking hands-free phone calls while driving and more. Apple iPhone users can even control the driver assistance system with their voice using Siri. While the features help millions of users around the world, Apple is planning to increase its functionality.  The Cupertino-based tech giant is looking forward to expanding Apple CarPlay's capabilities and integrate deeper into vehicles to enable new features and controls. By extending its features, Apple CarPlay will let users control more of their vehicle's systems.  Reports also suggest that the project has been named ""IronHeart"" and aims to compile multiple features into a single application like Apple Health and Apple Home.  According to a report by Bloomberg, Apple is working to extend the usability of Apple CarPlay over more systems in a car such as the air conditioner, climate control, audio output settings, seats and armrests, along with the speedometer. However, automakers might be uncomfortable sharing such vitals of a vehicle and its systems with Apple's driving assistant software. Additionally, there are several third-party applications that help users with additional features which are mentioned above and are made by the automotive manufactures themselves. For instance, Apple launched the Car Key feature with iOS 14 back in 2020 and it is only available in the latest BMW vehicles. If the expansion of CarPlay features has to take place, car manufacturers would have to work with Apple to integrate the application into their system. So far, manufacturers have been reluctant to do so. As of now, Apple CarPlay works by connecting an iPhone with a car's infotainment system.  In addition to other paid services that Apple provides to its users, the improved Apple CarPlay can prove to be a big moneymaker for the company. Further, the data Apple will access in due course of providing the feature can lead to the development of other comprehensive services. Previously, some Apple users have reported that they have to switch to the car's built-in infotainment system to manage some main controls of the vehicle. "
657,Fri Oct 08 04:44:12 +0000 2021,J&amp;K High Court Bar Association to protest against terrorist attacks in Srinagar https://t.co/Ys5hKjZLsU,https://www.republicworld.com/india-news/law-and-order/j-and-k-high-court-bar-association-to-protest-against-terrorist-attacks-in-srinagar.html,9.0,65.0,J&K High Court Bar Association To Protest Against Terrorist Attacks In Srinagar,"The Jammu and Kashmir High Court Bar Association on Thursday informed that it will abstain from work today, October 8 to condemn the repeated incidents terrorist attacks in the region. The association also informed that it will also hold protests against the continuous terrorist activities in the Union Territory. The decision came after two school teachers were shot dead by terrorists in Srinagar on Thursday. In a circular released, the J&K High Court bar association said that its President and senior advocate, MK Bhardwaj strongly condemned the activities and alleged Pakistan for their involvement in the brutal attacks. “Bhardwaj strongly condemned Pakistan sponsored terrorism for carrying on the policy of enmity against India and harbouring terrorism on her soil and using them to threaten life of the people and security forces in our Union Territory,” the release said. The council also called the attack an “act of cowardness” and said that the attackers were targeting the minorities in the UT. In a horrific attack in Jammu and Kashmir, two school teachers were shot dead by terrorists on Thursday. The terrorist attack took place in Eidgah Sangam, a downtown area of Srinagar where the two teachers were dragged from the classroom and shot dead by the terrorists. The victims - Satinder Kaur and teacher Deepak Chand were both residents of Allochi bagh. The heinous attack took place two days after terrorists had killed three other civilians, including a prominent Kashmiri Pandit. Earlier on Tuesday, three civilians in Jammu and Kashmir lost their lives in separate terrorist attacks within almost one hour. According to the official information provided by the Kashmir Zone Police, the first terrorist attack was done in Srinagar's Iqbal Park area, then near Madina Chowk Lalbazar and lastly at Bandipora district. Reportedly, the Resistance Front (TRF), an offshoot of Pakistan-based Lashkar-e-Taiba has claimed responsibility for the attack."
658,Fri Oct 08 04:35:13 +0000 2021,Who is Aleesha Gadhia? 6-year-old Indian-origin climate activist who won UK PM's award  https://t.co/1t8MW1dnKq,https://www.republicworld.com/world-news/uk-news/who-is-aleesha-gadhia-6-year-old-indian-origin-climate-activist-who-won-uk-pms-award.html,12.0,60.0,Who Is Aleesha Gadhia? 6-year-old Indian-origin Climate Activist Who Won UK PM's Award,"A six-year-old Indian origin girl on Thursday, 7 October, received an award from UK PM Boris Johnson for her work in raising climate change awareness. Aleesha Gadhia, who hails from Nottinghamshire, is a climate activist and “mini ambassador” for UK-based non-profit Cool Earth. She won the daily Points of Light award for her campaigns to raise awareness over deforestation and climate change, and for lobbying businesses to create more sustainable practices. According to a press release, Aleesha has written to hundreds of UK firms and public figures, urging them to take environmental action. The six-year-old has raised over £3,000 for Cool Earth. She has also set up a climate change club at school in a bid to encourage others to look after the environment and include activities such as litter picking and planting trees.  Following her achievement, Ruth Edwards, Conservative MP for Rushcliffe, said that she is “absolutely delighted” to hear that the six-year-old has been recognised as one of the PM’s Point of Light for all her “amazing work” to protect rainforests and raise awareness around climate change. Edwards added that she believes that Aleesha is setting a “great example” of what the world can do to help the environment. “This award is truly well-deserved, and I can't wait to see what's next for Aleesha and her campaign,” she said.  According to the press note, Aleesha has set up a Just Giving online fundraiser page and raised more than £3,000 for Cool Earth. Earlier this year, she rode her scooter for 80km to raise the money for the NGO, following which she received support from Sir David Attenborough and Queen Elizabeth. On Thursday, Aleesha became the 1,755th person to receive the Points of Light award, which was launched back in 2014 to recognise people making a difference where they live. (Image: UK PMO/AP)"
659,Fri Oct 08 04:34:55 +0000 2021,NEET SS 2021 Exam Schedule released; check revised dates here  https://t.co/w7cDHlxxHK,https://www.republicworld.com/india-news/education/neet-ss-2021-exam-schedule-released-check-revised-dates-here.html,1.0,10.0,NEET SS 2021 Exam Schedule Released; Check Revised Dates Here,"After a special request by the National Board of Education (NBE) to defer the NEET SS 2021 examinations to 2022, the revised schedule for the National Eligibility Cum Entrance Test for Super Speciality Courses (NEET-SS) has been released by the National Board of Examinations in Medical Science (NBEMS). As updated by the NBE on Friday, the exam will be conducted on January 10, 2022, and registrations will thereby open in the month of November. According to an official statement released by the board, the decision has been taken mutually by the Central Government in consultation with the National Medical Commission and the National Board of Examination in Medical Science. Earlier, the exams were scheduled on November 13th and 14th, however, changes were notified in the exam pattern after around 41 postgraduate doctors filed a writ petition challenging the last-minute changes. Read on to know more about the revised NEET SS 2021 exam schedule Meanwhile, candidates who have already registered themselves for NEET SS 2021 examination can edit their applications and the new ones who have not yet registered can start registering once the window is open. As stated by the exam board, the Central Government has also informed the Supreme Court that the NEET SS 2021 examinations will be conducted following the old format and the revised pattern will be implemented from the 2022-23 session.  Earlier in the NEET SS exam followed the 60:40 ratio. As per the notification, 60% weightage was given to questions in Super Specialty, while 40% weightage was given to questions from other courses. However, following the August 31 notification,100% of questions will be drawn from 'general medicines.' Image: Shutterstock"
660,Fri Oct 08 04:34:00 +0000 2021,Air Force Day 2021: Chief of Air Staff to award citations to three IAF units https://t.co/aEoMT7EPXr,https://www.republicworld.com/india-news/general-news/air-force-day-2021-chief-of-air-staff-to-award-citations-to-three-iaf-units.html,5.0,32.0,Air Force Day 2021: Chief Of Air Staff To Award Citations To Three IAF Units,"On the occasion of IAF's 89th Air Force Day 2021, the Chief of Air Staff Unit Citation will be awarded to 3 concerning units for their extensive higher altitude operations conducted since April last year. As informed by the Indian Air Force on Friday, the Chief of Air Staff will be awarding the Unit Citations to the 47 Squadron, 116 Helicopter Unit, and the 2255 Squadron Det.  According to news agency ANI, the 47 squadron will be awarded the CAS Unit Citation for its operations along the Pakistan border followed by Balakot airstrikes and Ladakh standoff. Similarly, the 116 Helicopter Unit has been awarded the CAS Unit Citation for its border operations at the Pakistan border amid the Balakot airstrikes and after being deployed at the northern borders post the Galwan clash. Finally, the 225 Squadron was mobilised for Air Defence activation in Ladakh during the Galwan standoff.  The 47 Squadron which was formed by Indian Air Force on 18th December 1959 is presently equipped with advanced MiG-29 Upgrade aircraft. The squadron has kept a constant watch over any misadventures against the country. It also undertook the first overseas deployment by a MiG-29 UPG aircraft after participating in the Ex-Eastern Bridge V with the Royal Oman Air Force. Earlier in 2020, the squadron was deployed by the IAF in the Northern sector and it carried out high-altitude operations. Formed on 1st August 1967, the 116 Helicopter unit is equipped with the Advanced Light Helicopter Mark IV Rudra after its pre-emptive strikes in 2019. The unit has been deployed in forwarding bases of South Western Air Command to counter threats of slow-moving aerial platforms. Later in 2020, it was deployed against the offensive operations in the Ladakh region. It has executed several operations and the unit is said to achieve major milestones for the Indian aviation industry. A frontline OSA-AK-M, Surface to Air Guided Weapon Squadron of the IAF, 2255 Squadron Det is located in Kashmir and plays the role of ensuring Air Defence of VA/VPs in Kashmir and Ladakh regions. Earlier, it was mobilized for a defence activation in the Ladakh region during the Galwan standoff. Later, it undertook various innovations for sustaining the serviceability and reliability of its equipment.  Image: Twitter/DefenseDecode"
661,Fri Oct 08 04:30:20 +0000 2021,UPSC NDA exam 2021 on Nov. 14; Registration for female candidates closes today https://t.co/fbr5dOsJsF,https://www.republicworld.com/india-news/education/upsc-nda-exam-2021-on-nov-14-registration-for-female-candidates-closes-today.html,0.0,19.0,UPSC NDA Exam 2021 On Nov. 14; Registration For Female Candidates Closes Today,"Union Public Service Commission (UPSC) has released the date for National Defence Academy (NDA) and Naval Academy (NA) exam. The UPSC exams will be held on November 14, 2021. This will be the first time female candidates will be allowed to appear for the exam. The registration for women candidates for the exams were earlier opened on September 24 and will close today, October 8. The UPSC NDA exam 2021 registration for female candidates will end today, on October 8, 2021. Aspirants who desire to appear for the National Defence Academy and Naval Academy Examination (II), 2021 shall apply online through the official site of the UPSC, upsconline.nic.in. The order allowing women to take part in the examination was passed by a division bench incorporating Justices Sanjay Kishan Kaul and Hrishikesh Roy on August 18. The examination will be filling 370 posts in the National Defence Academy and 30 posts in Naval Academy under the 10+2 Cadet Entry Scheme. The UPSC, in an official notice, has made it clear that apart from women candidates, if a candidate of any other gender other than female applies for the examination, then the candidate will be liable to a penal action in terms of Rule 7 of the rules for this Examination including suspension for 10 years from appearing at all future examinations or recruitments held by the UPSC.
The UPSC has also maintained that only unmarried candidates born not earlier than January 2, 2003, and not later than January 1, 2006, are eligible to appear in the examination.  The UPSC notification also said that for registering in the Army Wing of the National Defence Academy candidates must have passed the 10+2 pattern of school examination or equivalent examination conducted by a State Education board or a university. The commission also informed that for the Air Force and Naval Wings of the National Defence Academy and for the 10+2 Cadet Entry Scheme at the Naval Academy, candidates must have passed class 12th with a subject combination of Physics, Chemistry and Mathematics under the 10+2 pattern of School Education or equivalent conducted by a state board or a University."
662,Fri Oct 08 04:27:47 +0000 2021,#IPL2021: 3 youngsters who scored 50 after interaction with Virat Kohli https://t.co/bYZtCqEdA1,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-3-youngsters-who-scored-50-after-interaction-with-virat-kohli.html,21.0,85.0,IPL 2021: 3 Youngsters Who Scored 50 After Interaction With Virat Kohli,"When you talk about being the best you also have to learn from the best. The Indian Premier League platform is an idle opportunity for youngsters to sharpen their cricketing skills while rubbing shoulders with the very best in the business. While Chennai Super Kings skipper MS Dhoni has been seen interacting with the youngsters, RCB skipper Virat Kohli too followed his former skipper's footstep and has been sharing advice with the youngsters during IPL 2021.  The advice given by one of the best cricketers in international cricket worked magic for some of the youngsters who went on to score a half-century the very next match. Here's a look at the three youngsters who benefitted from Virat Kohli's advice during the IPL 2021. The tall left-hander made his IPL debut against Royal Challengers Bangalore and from there, went on to cement his place in KKR Playing XI courtesy of some outstanding knock with the bat so far. The biggest moment in a youngsters life came when he got a chance to interact with RCB skipper Virat Kohli. After a smashing 41 run knock against RCB, Venkatesh Iyer was seen getting some advice from Virat Kohli.  The advice seemed to work for the youngster who scored half-century (53 runs) against Mumbai Indians in the next match. Yashasvi Jaiswal has had a good IPL 2021 tournament so far and is currently the third-highest run-getter Rajasthan Royals in the tournament. The youngster had a mixed start to the second leg and against RCB he had scored 31 runs from 27 balls. The Royals lost the match to RCB by 7 wickets but for the youngster, the loss turned out to be a blessing in disguise as he along with some other youngsters from the team got a chance to interact with Virat Kohli. Post the interaction, Yashasvi Jaiswal scored a half-century against CSK in the match which RR won by 7 wickets. The Mumbai Indians cricketer was recently selected for the upcoming ICC T20 World Cup, however, the wicketkeeper-batsman had failed to hit the strides in the initial matches of the second leg. During Mumbai Indians match against RCB Ishan Kishan scored only 9 runs and was dismissed by leg-spinner Yuzvendra Chahal. Post the RCB vs MI match, Virat Kohli was seen consoling Ishan Kishan who was looking emotional. The chat proved to be a motivating factor for the youngster who returned back to form with a half-century against Rajasthan Royals in the previous match.  "
663,Fri Oct 08 04:24:49 +0000 2021,"Ramiz Raja forgets he's Pakistan Cricket's chief, 'breaks news' of ECB chief stepping down

https://t.co/axy2g1EKiN",https://www.republicworld.com/sports-news/cricket-news/ramiz-raja-forgets-hes-pakistan-crickets-chief-breaks-news-of-ecb-chief-stepping-down.html,13.0,92.0,"Ramiz Raja Forgets He's Pakistan Cricket's Chief, 'breaks News' Of ECB Chief Stepping Down","In a bizarre goof-up, Pakistan Cricket Board (PCB) Chief Ramiz Raja on Thursday peddled fake news and alleged that the England & Wales Cricket Board Chief had resigned from his post. As soon as Ramiz Raja peddled the fake news of ECB's Chief resignation, netizens started grilling the PCB boss. As a result, Ramiz Raja deleted his 'erroneously' tweet and also apologized for the same.    England and Wales Cricket Board on Thursday informed that chairman Ian Watmore would step down with immediate effect and that he has reached a mutual agreement with the Board to stand down following the end of the domestic season and after helping to steer the game through the challenges of COVID over the past year. It is pertinent to mention here that the ECB had pulled out of Pakistan vs England series after New Zealand abandoned the series citing security threats. Following that, Ramiz Raja expressed his anger and termed their pulling out of the series as 'western block unity'.  “I am severely disappointed in England's withdrawal but it was expected because this western bloc gets united unfortunately and tries to back each other. There was a sense of anger because first New Zealand got away without sharing information about the threat they were facing. This (England) decision was expected but this is a lesson for us because we go out of our way to accommodate and pamper these sides when they visit,"" Ramiz Raja had said in a video message. Pakistan were scheduled to play 7 T20Is before their World Cup campaign opener against India on October 24 but will now go into the marqee tournament without any match practice.  "
664,Fri Oct 08 04:14:31 +0000 2021,US President Joe Biden lobbies for mandatory COVID vaccination to end 'pandemic' https://t.co/358AM1v0j1,https://www.republicworld.com/world-news/us-news/us-president-joe-biden-lobbies-for-mandatory-covid-vaccination-to-end-pandemic.html,5.0,31.0,US President Joe Biden Lobbies For Mandatory COVID Vaccination To End 'pandemic',"Talking about COVID vaccine policies for public safety at a presser in Illinois, US President Joe Biden stressed its significant relationship with economic sustainability. On Thursday, President Biden talked about ways in which the COVID pandemic could effectively be dealt with and stressed the importance of getting inoculated against the coronavirus. President Biden also explained how vaccination mandates are related to faster economic recovery. ""These requirements work and as the Business Roundtable and others told me when I announced the first requirements that (the mandates) encouraged businesses to feel that they could come in and demand the same thing (for) the employees. More people are getting vaccinated, more lives are being saved,"" he said at the press conference. The US President's speech reiterated the White House's agenda of vocally encouraging vaccine mandates at private companies. The White House had, on Thursday, October 7, tweeted an image with statistics showing how mandatory vaccine requirements have been proven successful.  President Joe Biden informed that states across the country had completed inoculating more than 185 million people and another 75 million have received their first shot against COVID-19. Meanwhile, the US Health Regulators Food and Drug Administration (FDA) and Centers for Disease Control and Prevention (CDC) have endorsed Pfizer-BioNTech COVID-19 booster shots that will be available for all citizens who have completed six months since their first dose. Additionally, the White House is also looking forward to rolling out vaccination for kids aged 5 to 11 from November 1. Pfizer-BioNTech has sought permission from US regulators to administer their COVID-19 vaccine to children. The US Food and Drug Administration (FDA) has decided to sit for an advisory committee meeting to review phase three clinical data on the children's vaccine. On Thursday, President Biden's top advisor on COVID-19, Dr Anthony Fauci asserted that the declaration to inoculate children ""could come by Halloween."" White House COVID response coordinator Jeff Zients said that the pediatric vaccine should begin by Thanksgiving, adding that vaccinating kids is a ""crucial"" part of America's inoculation campaign."
665,Fri Oct 08 04:06:00 +0000 2021,President Kovind terms healthcare &amp; education as twin pillars for nation's growth https://t.co/MbSyPRCYYQ,https://www.republicworld.com/india-news/general-news/president-kovind-terms-healthcare-and-education-as-twin-pillars-for-nations-growth.html,4.0,28.0,President Kovind Terms Healthcare & Education As Twin Pillars For Nation's Growth,"The President of India, Ram Nath Kovind has stated that a strong delivery mechanism is necessary to make appropriate use of technology, in order to bring health care services to the most remote parts of the country. He termed healthcare and education as twin pillars for a nation's growth. During the inauguration event of the newly constructed Teaching Hospital of the Chamarajanagar Institute of Medical Sciences (CIMS) in Chamarajanagar, Karnataka, President Kovind said that technology and human assets were critical for establishing a self-reliant India. The President further stated that the area surrounding the CIMS is intensively covered with forests, and most of the people residing in that area are from Scheduled Castes and Scheduled Tribes communities. He directed the CIMS administration as well as the Karnataka government to find ways of making affordable healthcare accessible for them and with the intent of providing universal healthcare for all.   He also claimed that the Central Government has further raised the number of AIIMS from just 6 to 22 as well as establishing new medical colleges in every district to strengthen the nation's healthcare infrastructure. As several new post-graduate colleges are opening, the already established post-graduate institutions are motivated towards becoming centres of excellence, he noted.  As per a press release from Rashtrapati Bhavan, President Kovind further explained that without human resources, the infrastructure will be useless. He also said, “All technology would be useless if we don't have a robust delivery mechanism. We need to take our health services to the remotest corners of our country. We can hope to build an Atmanirbhar Bharat only when our technology, human resources and the access to both come together.""  He expressed his delight at the CIMS' third-place ranking in the Ayushman Bharat-Arogya Karnataka scheme's effective implementation in 2020-21. Commenting on the Centre's effort to combat COVID, he stated that the recurrence of COVID-19 has mostly subsided and that this would not have been achievable without the tremendous devotion of the medical community. He added that some people gave their lives in the line of duty while dealing with the disease.  The President also stated that the unwavering zeal of the corona warriors such as physicians, nurses, paramedics, as well as others, have made the country proud. The greatest immunisation campaign in history was made possible by the same devotion, he added.  President Kovind went on to say that India has not only manufactured coronavirus vaccines domestically, but it has also set new global records for vaccination administration. As per the press release, he further ssaid, “In a single day, we managed to vaccinate close to 25 million people, and our cumulative coverage will soon cross the one billion marks.”  The President emphasised that healthcare and education are the two professions that provide the twin pillars for a nation's growth.     (Image: Twitter/ @rashtrapatibhvn/ ANI)"
666,Fri Oct 08 04:02:37 +0000 2021,India-Afghanistan flights to resume? Here is MEA's response amid request by Taliban https://t.co/V7uoN7bt5D,https://www.republicworld.com/india-news/general-news/india-afghanistan-flights-to-resume-here-is-meas-response-amid-request-by-taliban.html,5.0,29.0,India-Afghanistan Flights To Resume? Here Is MEA's Response Amid Request By Taliban,"A month after the Taliban government requested the Directorate General of Civil Aviation for resuming flights between India and Afghanistan, MEA weighed in on this possibility on Thursday. After the terrorist group seized control of Kabul on August 15, commercial flights between the two countries have been suspended. While mentioning that he did not have information about the immediate resumption of flights, MEA official spokesperson Arindam Bagchi termed it as a ""sensitive"" issue. In a letter dated September 7, Afghanistan Civil Aviation Authority's Acting Minister Alhaj Hameedullah Akhunzada urged the DGCA to allow Ariana Afghan Airlines and Kam Air to operate their flights between the two nations. He added, ""As you are well informed that recently the Kabul airport was damaged and (left) dysfunctional by American troops before their withdrawal. By the technical assistance of our Qatar Brother, the Airport became operational once again and a NOTAM in this regard was issued on 6 September 2021"".  After the Taliban takeover of Afghanistan, the Centre has been focused on ensuring security in the war-torn country. For instance, PM Modi chaired meetings of the Cabinet Committee on Security on August 17 and 18 to review the evacuation process of the Indians and the steps taken to ensure the safety of Sikhs and Hindus stranded in Afghanistan. So far, India has evacuated over 800 individuals from Afghanistan which includes the Indian Embassy staff, their families, and security personnel as a part of 'Operation Devi Shakti'. Moreover, the safety, security and early return of Indian nationals stranded in Afghanistan featured in the meeting between India's Ambassador to Qatar Deepak Mittal and the Taliban Political Office head Sher Mohammad Abbas Stanekzai on August 31. Meanwhile, the Ministry of Home Affairs introduced a new category of electronic visa called “e-Emergency X-Misc Visa” to fast-track visa applications of Afghans enabling them to enter India for 6 months. At the recently concluded SCO Summit, PM Modi asserted that the change in power in Afghanistan happened without negotiation and made it clear that the new Taliban government is not inclusive. "
